321.4382,742,740,739,749,741,740,739,740,740,738,735,745,742,737,735,738,743,739,739,741,
321.9954,749,743,739,735,741,742,744,734,735,735,741,743,743,739,731,735,743,736,743,741,
322.55258,735,733,738,736,744,738,744,734,739,739,739,734,737,738,736,745,739,739,738,740,
323.10975,731,736,735,744,731,738,737,737,735,743,738,731,736,730,743,739,739,744,734,738,
323.66691,735,741,740,743,734,738,740,733,739,737,737,738,740,730,734,736,735,739,732,739,
324.22405,735,733,735,743,740,735,735,730,745,729,739,739,738,738,735,738,740,739,734,736,
324.78119,739,737,743,743,736,741,741,734,741,732,738,737,734,740,739,741,739,736,733,741,
325.33831,741,738,738,737,741,739,738,731,735,736,740,747,739,745,738,734,733,739,741,740,
325.89542,735,736,735,744,737,736,739,731,735,735,738,735,740,736,735,736,743,733,736,738,
326.45252,729,739,734,738,728,727,740,738,744,739,743,743,737,737,742,738,738,740,736,737,
327.00961,737,738,736,744,748,741,731,739,749,740,732,740,736,747,739,739,736,739,741,735,
327.56669,736,740,735,738,739,730,736,736,733,730,740,741,741,736,738,739,733,742,735,734,
328.12376,736,740,734,741,741,739,735,735,736,740,735,739,734,741,740,736,740,735,736,736,
328.68081,740,739,739,742,744,739,738,734,741,734,738,732,740,737,735,737,739,742,747,733,
329.23785,733,738,734,739,735,741,738,734,742,745,732,731,739,741,738,735,733,734,743,744,
329.79488,737,739,741,733,732,735,738,735,740,736,742,737,741,740,738,742,736,737,736,742,
330.3519,744,743,738,734,737,735,739,739,737,735,736,732,736,727,737,745,742,741,742,741,
330.90891,732,738,740,746,744,739,749,735,737,740,740,741,738,739,737,740,736,738,744,744,
331.46591,741,736,743,742,736,740,737,737,741,738,739,734,742,729,736,741,739,743,741,738,
332.02289,735,729,738,730,739,735,735,739,742,740,735,735,742,740,749,736,734,745,740,732,
332.57986,741,743,736,744,738,737,736,738,738,732,740,740,740,733,740,739,733,744,746,739,
333.13682,737,743,743,734,740,743,740,736,739,739,741,740,740,739,744,739,740,743,739,739,
333.69377,739,730,742,747,742,740,738,733,739,735,740,742,737,740,743,745,738,738,734,735,
334.25071,740,741,730,741,741,737,744,740,739,735,742,740,739,735,736,737,738,739,736,735,
334.80764,738,738,739,734,744,737,735,738,740,734,738,739,743,737,740,738,740,731,732,745,
335.36455,743,739,738,744,742,735,738,739,736,740,739,743,736,742,734,741,736,734,740,734,
335.92145,739,737,739,742,740,741,737,736,739,739,743,739,744,739,746,739,740,748,741,739,
336.47834,735,739,743,744,738,729,741,732,741,748,735,743,749,733,742,740,741,735,741,743,
337.03522,749,738,736,744,746,734,733,745,739,736,743,734,737,737,738,731,739,743,737,737,
337.59209,740,735,743,735,744,739,733,742,734,740,737,740,739,742,742,740,739,737,746,742,
338.14894,738,740,740,739,744,741,739,738,739,743,738,742,736,739,736,735,734,742,739,734,
338.70579,739,742,744,743,742,735,739,737,743,742,733,738,737,740,738,740,747,742,734,741,
339.26262,737,731,743,748,742,734,742,737,745,738,752,737,738,737,732,733,734,739,729,734,
339.81944,743,734,747,736,739,739,734,742,741,738,741,735,732,739,739,739,737,744,739,740,
340.37624,740,741,739,743,735,744,741,735,734,736,742,731,736,736,740,739,736,739,738,740,
340.93304,740,732,743,739,742,744,738,737,732,743,737,737,739,740,735,736,735,751,744,737,
341.48982,737,742,733,743,739,738,739,734,741,738,739,737,739,738,742,740,738,740,735,741,
342.04659,735,739,743,741,732,738,737,743,742,740,739,746,743,738,739,733,736,733,735,737,
342.60335,739,744,738,747,742,736,733,747,734,742,735,734,740,737,743,737,742,743,734,740,
343.1601,735,737,738,738,738,735,743,740,739,741,733,742,736,738,736,734,741,740,742,741,
343.71684,739,740,730,735,741,742,740,737,743,736,735,738,738,741,730,738,747,740,746,741,
344.27356,739,739,737,743,737,739,734,738,737,741,738,739,741,737,740,743,739,743,741,746,
344.83027,741,732,736,737,739,737,735,737,739,746,739,730,733,736,737,735,746,741,739,738,
345.38697,732,734,746,739,744,733,743,735,745,740,743,738,745,744,743,748,739,740,734,740,
345.94366,736,738,739,743,741,738,741,740,739,737,751,737,735,738,737,740,737,733,740,739,
346.50034,742,736,739,737,737,743,736,732,739,737,738,733,740,738,738,736,741,734,742,746,
347.057,741,739,740,738,747,741,743,737,741,739,741,743,738,743,738,739,737,739,743,735,
347.61365,738,742,735,742,744,739,741,745,740,738,736,740,737,740,732,735,736,737,736,736,
348.17029,736,744,742,741,739,738,739,740,737,736,756,737,739,736,736,747,743,741,738,739,
348.72692,740,733,736,742,739,747,742,738,739,746,743,743,739,741,742,747,741,735,742,736,
349.28353,741,737,737,741,733,737,744,737,742,733,735,738,745,737,739,738,747,750,748,741,
349.84014,735,745,736,744,740,734,738,743,738,743,743,743,738,747,745,740,747,743,747,739,
350.39673,738,741,732,739,738,745,743,744,736,739,739,736,741,738,740,735,740,737,737,739,
350.95331,743,735,743,734,738,743,737,741,737,741,744,742,741,741,741,736,742,743,739,739,
351.50988,741,742,746,741,743,739,734,740,741,742,745,741,741,747,745,737,735,743,744,745,
352.06643,737,747,749,736,745,742,740,745,749,742,741,739,743,743,743,738,746,738,735,741,
352.62297,735,742,738,737,741,742,738,737,745,740,739,735,733,741,748,739,743,736,740,740,
353.17951,742,745,746,733,745,741,735,744,739,738,740,735,732,743,746,746,746,741,741,741,
353.73602,735,743,745,741,744,740,741,740,749,743,742,742,739,743,730,740,736,743,740,738,
354.29253,741,738,738,737,743,741,743,735,742,738,740,743,741,740,745,736,739,737,742,740,
354.84903,740,742,734,736,740,740,747,741,735,739,744,738,738,739,739,745,740,743,737,741,
355.40551,739,740,739,743,746,748,746,746,743,742,748,744,750,743,745,740,746,745,740,743,
355.96198,745,742,735,746,740,748,731,741,743,741,747,751,740,741,739,743,738,742,743,740,
356.51843,745,743,739,745,742,743,740,743,741,746,743,746,745,735,744,739,740,741,740,740,
357.07488,735,744,735,739,735,749,741,742,741,749,741,732,746,737,740,737,734,748,742,739,
357.63131,742,740,748,737,741,738,748,735,735,743,737,737,735,740,740,739,740,738,735,739,
358.18773,740,743,742,748,737,737,740,744,742,739,737,740,737,740,746,740,746,739,739,743,
358.74414,741,738,746,744,738,737,742,735,738,736,736,743,743,740,744,732,741,745,744,733,
359.30054,735,743,737,743,741,744,738,740,734,735,736,746,744,732,741,740,736,740,733,736,
359.85692,741,743,736,741,740,736,747,738,735,737,740,743,740,746,741,739,744,745,736,740,
360.4133,736,741,742,735,740,739,740,742,747,740,746,740,742,737,742,742,742,745,747,738,
360.96965,741,731,739,736,746,737,744,742,740,743,743,742,741,742,746,745,742,737,744,743,
361.526,739,742,741,738,740,744,737,739,739,744,737,734,741,743,740,743,741,748,735,738,
362.08234,745,735,743,740,747,738,735,744,740,737,743,734,737,745,745,744,741,734,740,743,
362.63866,747,738,739,740,736,748,743,747,747,748,738,752,734,744,740,743,741,741,742,738,
