wavelength,emission_minus_background,calibrated_emission
417.588916554877,6102,8599.244155790117
418.141833774992,6434,9107.800155677545
418.694738535009,6582,9302.09668290871
419.247630834926,6991,9756.47058427025
419.800510674744,7343,10190.584202911521
420.353378054464,7554,10452.51360229565
420.906232974084,7883,10779.12881391575
421.459075433606,8263,11311.817716361958
422.011905433029,8744,11979.814453310055
422.564722972353,9186,12464.972719565989
423.117528051578,9467,12710.870538231
423.670320670704,9908,13232.984722352816
424.223100829732,10566,13817.582789508888
424.77586852866,11122,14534.115308599197
425.32862376749,11551,15107.4695056497
425.88136654622,12153,15707.286315949883
426.434096864852,12695,16437.790121360336
426.986814723385,13174,16774.552452249787
427.539520121819,14035,17889.037134696027
428.092213060154,14648,18554.78488515647
428.64489353839,15287,19232.107380923335
429.197561556527,15852,19907.622670682173
429.750217114566,17032,21190.244127646893
430.302860212505,17754,22063.6177862975
430.855490850346,18399,22707.0898364329
431.408109028087,19394,23771.553753711396
431.96071474573,20165,24511.918076294536
432.513308003274,21129,25553.65290673249
433.065888800719,21937,26257.386450249818
433.618457138065,22936,27319.07171427901
434.171013015313,24048,28599.75817998688
434.723556432461,24977,29675.16515931966
435.27608738951,25777,30627.293627470925
435.828605886461,26972,31903.294803788158
436.381111923313,27789,32730.51128090866
436.933605500066,29137,34198.97163247908
437.486086616719,30299,35577.79687183972
438.038555273275,31266,36754.11778922497
438.591011469731,32550,38044.248556138285
439.143455206088,33432,38761.84829946436
439.695886482346,34802,40231.02944773249
440.248305298506,36161,41676.620049370475
440.800711654566,37264,42883.55178443317
441.353105550528,38384,44096.07737496411
441.905486986391,39717,45425.16476970021
442.457855962155,41136,46970.65702061441
443.01021247782,42283,48199.44496692072
443.562556533386,43442,49112.09996237392
444.114888128853,45206,50911.57796975153
444.667207264222,46131,51759.00798315566
445.219513939491,47339,53138.68460783468
445.771808154662,48732,55202.477623518316
446.324089909733,49805,56263.31299721307
446.876359204706,51401,57657.6939357277
447.42861603958,52741,58631.18786918338
447.980860414355,53848,59611.578525936995
448.533092329031,54840,60755.70495618997
449.085311783608,56086,62195.11048724492
449.637518778087,57526,64071.716400689824
450.189713312466,58803,65614.05682695481
450.741895386747,59746,67126.92944321295
451.294065000928,61004,68527.0053891802
451.846222155011,62144,70011.17278865329
452.398366848995,63218,71341.76179084633
452.95049908288,64422,72921.25734247526
453.502618856666,65630,74777.93142614984
454.054726170353,66277,75440.9476143018
454.606821023942,67939,77463.9600211733
455.158903417431,68904,78567.13348476875
455.710973350822,69894,80223.75153695635
456.263030824113,70716,81950.58971861788
456.815075837306,71440,83125.30252448088
457.3671083904,73170,85405.93046588759
457.919128483395,73700,86035.6590794836
458.471136116291,74879,87569.66354496298
459.023131289088,75735,88983.0489072331
459.575114001787,76609,90351.89594990524
460.127084254386,77636,92037.70626655969
460.679042046886,77998,92666.36652833212
461.230987379288,78904,93828.00348812003
461.782920251591,79946,95764.31054714278
462.334840663795,80356,96623.07387317783
462.8867486159,81529,98241.49020586589
463.438644107906,81652,99093.22490826371
463.990527139813,82438,100252.34062204637
464.542397711621,82940,101213.62474460066
465.094255823331,83752,102970.35280228005
465.646101474941,84147,103616.76108992024
466.197934666453,84661,104418.39316522189
466.749755397866,85035,104955.27868191026
467.301563669179,85693,106425.13729462324
467.853359480394,85816,107381.18302637941
468.40514283151,86777,109361.00254530825
468.956913722528,87202,110848.74148126849
469.508672153446,87481,111213.16955303564
470.060418124265,87459,111551.48876615218
470.612151634986,87824,112354.70030048926
471.163872685607,87947,112467.00534966611
471.71558127613,88216,112850.70918219954
472.267277406554,88390,113521.79137909209
472.818961076879,88887,114203.32404045976
473.370632287105,88865,114951.25011379036
473.922291037232,88979,115972.35582736673
474.473937327261,89337,116009.95365863387
475.02557115719,89259,116461.195492205
475.57719252702,89602,116927.41103116653
476.128801436752,89763,117546.89152998633
476.680397886385,89538,117944.48010404891
477.231981875918,89572,118214.70708718004
477.783553405353,89472,118807.60585602482
478.335112474689,89420,118773.7414018877
478.886659083927,89240,119112.19005239403
479.438193233065,89615,120276.92386658414
479.989714922104,89362,119775.66179756077
480.541224151045,89340,120115.60427089258
481.092720919886,89012,120009.05313586195
481.644205228629,88958,119806.92275176606
482.195677077273,88727,120139.31270545752
482.747136465818,88787,120820.79158447307
483.298583394264,88775,120727.86066708222
483.850017862611,88303,120085.5551564401
484.401439870859,88143,119952.07849853017
484.952849419009,88414,119908.96223187176
485.504246507059,87960,119311.6974953558
486.055631135011,87799,119490.77452811753
486.607003302863,87380,118832.27160681807
487.158363010617,87751,120008.21694779301
487.709710258272,87043,119219.3804197186
488.261045045828,86624,118618.98758224248
488.812367373285,87056,119120.838999026
489.363677240643,86640,118625.40792375231
489.914974647903,86780,119234.73316573023
490.466259595063,86280,119080.46573952804
491.017532082125,85738,118460.0548447808
491.568792109087,85430,117477.78373470607
492.120039675951,85358,117178.58648309007
492.671274782716,85031,116028.87890952519
493.222497429382,84995,116152.68829134923
493.773707615949,84539,115526.52662527918
494.324905342417,84539,115690.51940034104
494.876090608787,84093,115049.34112345475
495.427263415057,84080,114818.762404109
495.978423761229,83844,114327.44346694194
496.529571647302,83482,113522.67015648297
497.080707073275,83450,113184.82400588064
497.63183003915,83012,112146.20092811565
498.182940544926,82725,111208.53797696
498.734038590603,82818,111063.22580402848
499.285124176182,82678,110505.22283684667
499.836197301661,82477,110015.18325897837
500.387257967041,82062,109308.89444951115
500.938306172323,81769,108369.60798556637
501.489341917505,81273,107662.31291870498
502.040365202589,81125,106998.1714866043
502.591376027574,81104,106824.09043770283
503.14237439246,80759,106555.53037064237
503.693360297247,80551,105733.10862790472
504.244333741935,80085,105030.65270154017
504.795294726525,79995,104912.44092377523
505.346243251015,79668,103820.53877475801
505.897179315407,79610,103934.5927548399
506.448102919699,79241,103326.72574727723
506.999014063893,78734,102243.4715325087
507.549912747988,78546,101732.89297863618
508.100798971984,78458,101046.35120780474
508.651672735881,78162,100192.30645990401
509.202534039679,78122,99682.2335357079
509.753382883378,77541,98547.87943369195
510.304219266979,77391,98317.71156433756
510.85504319048,76981,97441.29044548958
511.405854653883,76736,96609.21352724021
511.956653657187,76336,95684.3947345996
512.507440200392,75734,94441.87262040665
513.058214283498,75696,94347.15608284347
513.608975906505,75557,94197.56698786319
514.159725069413,74819,93354.63744149961
514.710461772222,74890,93274.36666432032
515.261186014933,74600,92438.84464790975
515.811897797544,73930,91482.54219342633
516.362597120057,73739,91016.99412766578
516.91328398247,73240,90404.22573611658
517.463958384785,72874,90027.88434257368
518.014620327001,72552,89434.8487938148
518.565269809118,72334,88816.93380384665
519.115906831136,71846,87824.59291246222
519.666531393056,71381,86987.7912198404
520.217143494876,70854,85986.46551601261
520.767743136597,70549,85404.7180802926
521.31833031822,70248,84617.16068478322
521.868905039744,69379,83263.70265506061
522.419467301169,69037,82529.93110826451
522.970017102495,68824,82092.09631373211
523.520554443722,68573,81504.03619240307
524.07107932485,67571,80144.54193941412
524.621591745879,67037,79369.79663641713
525.17209170681,66784,78535.90558264157
525.722579207641,66270,77837.97137243295
526.273054248373,66213,77430.2225684276
526.823516829007,65534,76315.83256527894
527.373966949542,65105,75826.3596428337
527.924404609978,64765,75303.93987746058
528.474829810315,64413,74606.84766496687
529.025242550553,63811,73885.67267579515
529.575642830692,63197,72763.09118776223
530.126030650733,62540,71685.40152320614
530.676406010674,62713,71934.36363128881
531.226768910517,61925,70577.69254069637
531.77711935026,61160,69654.16998673235
532.327457329905,60834,69094.71194329213
532.877782849451,60465,68209.71796394906
533.428095908898,60250,68054.51206145812
533.978396508246,59124,66603.72895051556
534.528684647496,59232,66521.67839192915
535.078960326646,58678,65673.24058475424
535.629223545697,58128,64684.04901664357
536.17947430465,57722,64023.33369001995
536.729712603504,57468,63579.03520410373
537.279938442258,56693,62604.40224181607
537.830151820914,56435,62186.2811599158
538.380352739471,55805,61152.955578702706
538.93054119793,55575,60835.2787714791
539.480717196289,55004,60032.68037379371
540.030880734549,54805,59514.32231020874
540.581031812711,54244,58782.795881957354
541.131170430773,53992,58243.09563246808
541.681296588737,53268,57307.2377567384
542.231410286602,53069,57059.2287670986
542.781511524367,52525,56378.08782759605
543.331600302034,51852,55395.141875885136
543.881676619602,51460,54789.05564713405
544.431740477072,51173,54315.33793642441
544.981791874442,50141,53112.52051499929
545.531830811713,50096,52872.468827858684
546.081857288886,49642,52139.954996953646
546.63187130596,49520,51802.652632111145
547.181872862934,48698,50655.558093499705
547.73186195981,48518,50401.59992020861
548.281838596587,47757,49663.946630694445
548.831802773265,47686,49459.01123072902
549.381754489845,47132,48826.51336285898
549.931693746325,46536,47984.54300764451
550.481620542706,46396,47527.105320346906
551.031534878989,45436,46419.744643266094
551.581436755172,45411,46307.02006436891
552.131326171257,44879,45746.41365056095
552.681203127243,44232,45030.246834792066
553.23106762313,43865,44661.70517575543
553.780919658918,43414,43981.87217964461
554.330759234607,42934,43391.34820634523
554.880586350198,42674,43094.12076325019
555.430401005689,41869,42177.420143151256
555.980203201082,41431,41793.54596385956
556.529992936375,40648,40976.7898927681
557.07977021157,40464,40696.02801051708
557.629535026666,40140,40326.368102686414
558.179287381663,39671,39842.77955421739
558.729027276561,39293,39434.322867738316
559.27875471136,38793,38943.60958823203
559.82846968606,38777,38883.374197191224
560.378172200662,38122,38093.89085579119
560.927862255164,37710,37605.45485226238
561.477539849568,37153,36954.87251351964
562.027204983873,36721,36514.699011199846
562.576857658078,36702,36511.121029869566
563.126497872185,35969,35746.74647254602
563.676125626193,35520,35375.10620688855
564.225740920102,34890,34651.928855514525
564.775343753913,34565,34311.01710326357
565.324934127624,34376,34143.21558408404
565.874512041237,33924,33683.12050295449
566.42407749475,33509,33331.55439871465
566.973630488165,32910,32716.474689689847
567.523171021481,32771,32597.284428478826
568.072699094698,32203,31978.590704311522
568.622214707816,31668,31340.269277972162
569.171717860835,31556,31194.395188760886
569.721208553755,31107,30659.053216725606
570.270686786576,31021,30585.780459160484
570.820152559299,30345,29945.74082013478
571.369605871923,29950,29516.96050020371
571.919046724447,29358,28948.608782858624
572.468475116873,29199,28740.169266344292
573.0178910492,28828,28344.48904962789
573.567294521428,28516,28119.892565346552
574.116685533557,27904,27503.86301738241
574.666064085588,27667,27266.755859531302
575.215430177519,27459,27094.098354233487
575.764783809351,27145,26772.292760519995
576.314124981085,26628,26262.92078640752
576.86345369272,26319,25961.66552932831
577.412769944256,25835,25450.453771099084
577.962073735692,25718,25316.03113218574
578.51136506703,25331,24943.499667550586
579.06064393827,25134,24849.913633941473
579.60991034941,24711,24493.888017915604
580.159164300451,24394,24198.557442523186
580.708405791394,23900,23663.13559450908
581.257634822237,23692,23373.600760654885
581.806851392982,23249,22924.45196851012
582.356055503628,23103,22791.55952533742
582.905247154174,22722,22475.876774164393
583.454426344622,22364,22143.813697280166
584.003593074972,22349,22073.750822937745
584.552747345222,21682,21389.185887110256
585.101889155373,21635,21369.61534522684
585.651018505426,21006,20722.7967346269
586.200135395379,20924,20698.264212719587
586.749239825234,20513,20343.561479253793
587.29833179499,20414,20242.03955678657
587.847411304646,20024,19915.160972646445
588.396478354205,19960,19904.986405233263
588.945532943663,19674,19646.971254099837
589.494575073024,19396,19381.1291902327
590.043604742285,18907,18906.506284516046
590.592621951447,18628,18647.62844651071
591.141626700511,18406,18405.418204624853
591.690618989476,18358,18378.630329185147
592.239598818341,17896,17949.85313842026
592.788566187108,17665,17738.834349556084
593.337521095776,17122,17262.09841233618
593.886463544345,17236,17479.355910007722
594.435393532816,16832,17111.202704237654
594.984311061187,16733,17038.11498655488
595.533216129459,16307,16635.271529338574
596.082108737633,16207,16514.562627589443
596.630988885708,15834,16149.488194409823
597.179856573683,15374,15731.125109585722
597.72871180156,15286,15671.54385776081
598.277554569338,15213,15629.325557641592
598.826384877017,14812,15289.395651303217
599.375202724597,14694,15227.940512889189
599.924008112079,14419,15019.333535357211
600.472801039461,13968,14633.289745405418
601.021581506745,14091,14811.37010639018
601.570349513929,13708,14407.651792431148
602.119105061015,13354,14067.411439165067
602.667848148002,13353,14114.54396753238
603.21657877489,13054,13856.859348365328
603.765296941679,12848,13703.010199193193
604.314002648369,12602,13489.722529936706
604.86269589496,12402,13290.849717354939
605.411376681453,12271,13178.729045148682
605.960045007846,11924,12879.683024192129
606.508700874141,11842,12846.466407517844
607.057344280337,11499,12544.003932470694
607.605975226433,11472,12576.94213167341
608.154593712431,11425,12552.089417201221
608.70319973833,11055,12179.820611640322
609.251793304131,10881,12013.084928925373
609.800374409832,10662,11786.364743796219
610.348943055434,10470,11621.21702357716
610.897499240938,10337,11514.98868808204
611.446042966342,10057,11278.172607543132
611.994574231648,9910,11163.736951491395
612.543093036855,9686,10953.247750690738
613.091599381963,9642,10953.168805803236
613.640093266972,9387,10704.122021267833
614.188574691882,9260,10597.01623099226
614.737043656693,8984,10303.773543604642
615.285500161406,9003,10356.919360628077
615.833944206019,8735,10075.423086594872
616.382375790534,8696,10057.60658151669
616.930794914949,8527,9892.337915709224
617.479201579266,8450,9842.502337373817
618.027595783484,8263,9640.204962145046
618.575977527603,8014,9382.285015559512
619.124346811623,7887,9275.228098756712
619.672703635545,7785,9189.70856083535
620.221047999367,7690,9120.786499613458
620.76937990309,7430,8837.051936124168
621.317699346715,7296,8713.080682387872
621.866006330241,7223,8639.98353322554
622.414300853668,7174,8607.685561253778
622.962582916995,6941,8370.162820866883
623.510852520224,6911,8348.731742386262
624.059109663355,6869,8319.38980194613
624.607354346386,6678,8105.575245626213
625.155586569318,6609,8028.587811391942
625.703806332152,6431,7847.386880678208
626.252013634886,6275,7690.606341229563
626.800208477522,6238,7658.904497630672
627.348390860059,6134,7561.216069146422
627.896560782496,6061,7480.535595070229
628.444718244835,5949,7346.814749760409
628.992863247076,5834,7212.946659150088
629.540995789217,5784,7166.959803389143
630.089115871259,5605,6945.304927369301
630.637223493203,5521,6847.156990287534
631.185318655047,5315,6594.235118883513
631.733401356793,5213,6466.571547448363
632.28147159844,5335,6639.194995039026
632.829529379987,5207,6476.260945232612
633.377574701437,5165,6443.581212934007
633.925607562786,4983,6221.2307345760455
634.473627964038,4814,6014.651572313806
635.02163590519,4736,5940.799509184394
635.569631386243,4767,5996.084847446407
636.117614407198,4746,5986.649085888867
636.665584968054,4620,5837.090851085248
637.21354306881,4572,5782.991124875833
637.761488709468,4550,5762.489178793028
638.309421890027,4366,5530.341360762435
638.857342610487,4443,5628.017886141909
639.405250870849,4350,5516.714491878735
639.953146671111,4195,5307.884860795588
640.501030011274,4204,5332.798047443967
641.048900891339,4046,5143.463851968145
641.596759311305,4081,5189.853050993424
642.144605271171,3952,5046.8864874235205
642.692438770939,3996,5097.767221196952
643.240259810608,3933,5020.978956279486
643.788068390178,3860,4941.151135279579
644.335864509649,3794,4849.752188708331
644.883648169022,3613,4625.503940653396
645.431419368295,3654,4689.842071016843
645.97917810747,3586,4604.792489592832
646.526924386545,3552,4569.791813334477
647.074658205522,3474,4477.587618040212
647.6223795644,3498,4505.8344865493045
648.170088463179,3372,4347.639267216875
648.717784901859,3335,4305.907076142671
649.26546888044,3191,4123.404168845441
649.813140398922,3249,4199.691580866348
650.360799457306,3121,4035.1140873175013
650.90844605559,3149,4080.771886854515
651.456080193776,3068,3975.6423174832757
652.003701871863,3023,3928.0392634549503
652.55131108985,2925,3806.4145078870265
653.098907847739,2932,3817.432203572489
653.646492145529,2868,3742.0916214677777
654.194063983221,2897,3782.7317256091683
654.741623360813,2717,3560.695254543923
655.289170278306,2747,3603.1614695600556
655.836704735701,2623,3442.476832826825
656.384226732996,2701,3546.954175524546
656.931736270193,2595,3401.4308185432974
657.479233347291,2541,3333.4470005676126
658.02671796429,2546,3346.1707512817734
658.57419012119,2434,3202.7342936712803
659.121649817991,2538,3345.7734236765614
659.669097054693,2493,3295.3925678806972
660.216531831296,2477,3274.4913355740464
660.763954147801,2324,3076.636152140774
661.311364004207,2393,3165.853746106521
661.858761400513,2243,2965.138923424855
662.406146336721,2236,2959.963446722028
662.95351881283,2118,2807.2122286575895
663.50087882884,2153,2864.599227345308
664.048226384751,2108,2813.0103029709257
664.595561480563,2156,2884.6002331086092
665.142884116277,2085,2787.097305174759
665.690194291891,1979,2642.918829539574
666.237492007407,2036,2720.6726594736897
666.784777262824,1928,2575.0254208888978
667.332050058141,1950,2611.4154712900213
667.87931039336,1881,2524.7001614174496
668.42655826848,1890,2541.4726088365487
668.973793683502,1854,2504.4754487185646
669.521016638424,1779,2408.8901484645057
670.068227133247,1806,2452.5684141440265
670.615425167972,1800,2450.5088352684656
671.162610742597,1813,2469.809367282141
671.709783857124,1683,2297.266829260598
672.256944511552,1648,2249.395629185706
672.80409270588,1642,2245.895318501309
673.351228440111,1569,2152.809348885307
673.898351714242,1530,2103.6194820604396
674.445462528274,1537,2121.5427207678777
674.992560882207,1474,2038.719595440775
675.539646776042,1481,2049.674669818001
676.086720209777,1537,2130.154602474458
676.633781183414,1355,1882.601206863924
677.180829696952,1400,1946.49080220581
677.72786575039,1368,1908.028346392018
678.27488934373,1328,1858.2372599969285
678.821900476971,1320,1848.8933869890134
679.368899150114,1291,1811.0863391865587
679.915885363157,1293,1816.0170105226246
680.462859116101,1277,1797.2540796654578
681.009820408947,1249,1762.2638361625884
681.556769241694,1200,1696.518031218336
682.103705614341,1201,1702.765809485084
682.65062952689,1152,1634.982537081335
683.19754097934,1193,1695.812007936831
683.744439971691,1114,1588.853318551468
684.291326503944,1033,1476.4638172626326
684.838200576097,1099,1573.652661306441
685.385062188151,1116,1601.1444824148307
685.931911340107,1066,1534.7311867879712
686.478748031964,1035,1491.8245769187206
687.025572263721,1031,1491.196318279785
687.57238403538,954,1383.2309462725186
688.11918334694,919,1330.8595738077668
688.665970198401,940,1365.2667396088427
689.212744589763,888,1292.067472951166
689.759506521027,948,1384.1229193153133
690.306255992191,915,1339.184045583066
690.852993003257,930,1362.5209704937583
691.399717554223,814,1194.804489583001
691.946429645091,810,1188.0825270065109
